CustomerID,cluster
18188.0,2
18189.0,1
18190.0,1
18191.0,1
18192.0,1
18193.0,1
18194.0,2
18196.0,1
18198.0,2
18200.0,1
18202.0,1
18203.0,1
18204.0,2
18205.0,1
18209.0,1
18210.0,2
18211.0,1
18212.0,1
18213.0,1
18215.0,1
18216.0,1
18217.0,1
18218.0,1
18219.0,2
18220.0,1
18221.0,1
18222.0,1
18224.0,1
18225.0,2
18226.0,2
18227.0,1
18228.0,1
18229.0,2
18230.0,2
18231.0,2
18232.0,1
18235.0,2
18236.0,1
18237.0,1
18239.0,1
18240.0,1
18241.0,2
18242.0,2
18245.0,2
18246.0,1
18248.0,1
18249.0,1
18250.0,1
18252.0,1
18255.0,1
18256.0,1
18257.0,2
18259.0,2
18260.0,2
18261.0,1
18262.0,1
18263.0,1
18265.0,1
18268.0,1
18269.0,1
18270.0,1
18272.0,2
18273.0,1
18274.0,1
18276.0,1
18277.0,1
18278.0,1
18280.0,1
18281.0,1
18282.0,1
18283.0,2
18287.0,2
